Iteration	Posterior	Likelihood	Prior	birth_rate	death_rate	diversification	turnover
40960	-115499	-115504	4.87169	0.07180751	0.02177901	0.0500285	0.02177901
40970	-115497	-115502	4.88017	0.07049011	0.01737412	0.05311599	0.01737412
40980	-115498	-115503	4.87385	0.06840335	0.01457457	0.05382878	0.01457457
40990	-115498	-115503	4.8707	0.07225812	0.02095389	0.05130423	0.02095389
41000	-115497	-115502	4.88476	0.07052535	0.01863819	0.05188716	0.01863819
41010	-115499	-115503	4.88582	0.07046228	0.01997049	0.05049179	0.01997049
41020	-115498	-115503	4.87446	0.07187548	0.01956637	0.05230912	0.01956637
41030	-115497	-115502	4.88279	0.07077239	0.0187093	0.05206309	0.0187093
41040	-115498	-115503	4.86936	0.07245645	0.02075791	0.05169854	0.02075791
41050	-115499	-115503	4.87555	0.07153702	0.02119694	0.05034008	0.02119694
41060	-115497	-115502	4.88143	0.07099998	0.01903153	0.05196845	0.01903153
41070	-115497	-115502	4.89172	0.06912898	0.01722302	0.05190597	0.01722302
41080	-115497	-115502	4.88445	0.070245	0.01777412	0.05247088	0.01777412
41090	-115497	-115502	4.87899	0.07094539	0.01801116	0.05293423	0.01801116
41100	-115497	-115502	4.88188	0.07099432	0.0193909	0.05160342	0.0193909
41110	-115497	-115502	4.88359	0.0700822	0.01729534	0.05278686	0.01729534
41120	-115497	-115502	4.88262	0.06982641	0.01676041	0.05306601	0.01676041
41130	-115497	-115502	4.88661	0.06883352	0.01607228	0.05276124	0.01607228
41140	-115497	-115502	4.88029	0.07119254	0.01998641	0.05120613	0.01998641
41150	-115499	-115504	4.85351	0.06758987	0.01296218	0.05462769	0.01296218
41160	-115498	-115503	4.87222	0.06839358	0.01445522	0.05393835	0.01445522
41170	-115499	-115504	4.8781	0.06729794	0.0141218	0.05317614	0.0141218
41180	-115499	-115503	4.86646	0.06871893	0.01430181	0.05441712	0.01430181
41190	-115497	-115502	4.88652	0.07031209	0.01861975	0.05169234	0.01861975
41200	-115499	-115504	4.87091	0.07088545	0.01662415	0.0542613	0.01662415
41210	-115497	-115502	4.88518	0.0699409	0.01734788	0.05259302	0.01734788
41220	-115498	-115503	4.87409	0.0718432	0.02087518	0.05096802	0.02087518
41230	-115497	-115502	4.88	0.06958467	0.01613995	0.05344472	0.01613995
41240	-115499	-115504	4.86839	0.07208991	0.02212154	0.04996837	0.02212154
41250	-115498	-115503	4.88761	0.07026576	0.01920841	0.05105734	0.01920841
41260	-115499	-115504	4.8697	0.06981101	0.01537904	0.05443198	0.01537904
41270	-115499	-115504	4.86538	0.07243225	0.02228266	0.05014959	0.02228266
41280	-115497	-115502	4.88655	0.0700126	0.01777869	0.05223391	0.01777869
41290	-115497	-115502	4.88611	0.0703898	0.01874189	0.0516479	0.01874189
41300	-115497	-115502	4.88144	0.07033392	0.01733493	0.05299899	0.01733493
41310	-115497	-115502	4.88278	0.07074021	0.01858606	0.05215416	0.01858606
41320	-115499	-115504	4.88616	0.07041334	0.01997754	0.05043581	0.01997754
41330	-115497	-115502	4.88464	0.07051959	0.01856222	0.05195737	0.01856222
41340	-115499	-115504	4.87236	0.07157675	0.01791158	0.05366517	0.01791158
41350	-115498	-115503	4.89367	0.06907283	0.01755628	0.05151655	0.01755628
41360	-115498	-115503	4.88575	0.07049565	0.01980573	0.05068992	0.01980573
41370	-115498	-115503	4.87382	0.07197513	0.02016374	0.05181139	0.02016374
41380	-115498	-115503	4.87553	0.06939804	0.01550848	0.05388956	0.01550848
41390	-115498	-115503	4.87715	0.06828462	0.0147258	0.05355882	0.0147258
41400	-115497	-115502	4.88061	0.07026742	0.01709257	0.05317485	0.01709257
41410	-115499	-115504	4.88606	0.07037972	0.02018903	0.05019068	0.02018903
41420	-115497	-115502	4.88874	0.06951806	0.01730268	0.05221538	0.01730268
41430	-115497	-115502	4.88246	0.07067111	0.01826135	0.05240976	0.01826135
41440	-115497	-115502	4.8783	0.069419	0.01578896	0.05363004	0.01578896
41450	-115497	-115502	4.88256	0.06990355	0.01685811	0.05304544	0.01685811
41460	-115499	-115503	4.88636	0.06779416	0.01508468	0.05270948	0.01508468
41470	-115498	-115503	4.88929	0.06838354	0.01590493	0.05247861	0.01590493
41480	-115498	-115503	4.87264	0.06797241	0.01420054	0.05377187	0.01420054
41490	-115497	-115502	4.8883	0.06968995	0.01752399	0.05216596	0.01752399
41500	-115497	-115502	4.88356	0.07058615	0.01837351	0.05221264	0.01837351
41510	-115498	-115503	4.87014	0.07234245	0.02087526	0.05146719	0.02087526
41520	-115499	-115504	4.86744	0.07270113	0.02052376	0.05217737	0.02052376
41530	-115499	-115503	4.87289	0.06770866	0.01404835	0.05366031	0.01404835
41540	-115497	-115502	4.88118	0.06957808	0.01626769	0.05331039	0.01626769
41550	-115498	-115502	4.87838	0.07025774	0.0167561	0.05350164	0.0167561
41560	-115498	-115503	4.87859	0.07136107	0.02038982	0.05097125	0.02038982
41570	-115497	-115502	4.88433	0.07037302	0.0180315	0.05234152	0.0180315
41580	-115499	-115503	4.87348	0.07171833	0.01849603	0.0532223	0.01849603
41590	-115497	-115502	4.88471	0.06995791	0.01729002	0.0526679	0.01729002
41600	-115497	-115502	4.87785	0.07135278	0.0188079	0.05254488	0.0188079
41610	-115498	-115503	4.87468	0.06934081	0.01538316	0.05395765	0.01538316
41620	-115497	-115502	4.88176	0.07036215	0.01744097	0.05292118	0.01744097
41630	-115498	-115502	4.87625	0.07166315	0.02037213	0.05129101	0.02037213
41640	-115497	-115502	4.88533	0.07005809	0.01759159	0.0524665	0.01759159
41650	-115498	-115503	4.87872	0.07134568	0.02038342	0.05096226	0.02038342
41660	-115500	-115505	4.87003	0.07200688	0.01834388	0.053663	0.01834388
41670	-115497	-115502	4.88005	0.06877042	0.01534951	0.05342091	0.01534951
41680	-115499	-115504	4.89395	0.0693408	0.01844075	0.05090005	0.01844075
41690	-115499	-115504	4.86884	0.07253607	0.01996002	0.05257605	0.01996002
41700	-115499	-115503	4.87424	0.07088037	0.01704961	0.05383076	0.01704961
41710	-115497	-115502	4.88259	0.07071707	0.01843826	0.05227881	0.01843826
41720	-115498	-115503	4.87406	0.07191903	0.01955573	0.0523633	0.01955573
41730	-115497	-115502	4.88749	0.06949765	0.01704048	0.05245717	0.01704048
41740	-115502	-115507	4.86351	0.07304142	0.01958236	0.05345905	0.01958236
41750	-115499	-115504	4.86726	0.0721756	0.02225013	0.04992548	0.02225013
41760	-115500	-115505	4.87002	0.07214053	0.01868967	0.05345086	0.01868967
41770	-115497	-115502	4.89034	0.06968301	0.01805079	0.05163222	0.01805079
41780	-115497	-115502	4.88913	0.06986271	0.01814794	0.05171477	0.01814794
41790	-115497	-115502	4.88112	0.07053104	0.01762504	0.052906	0.01762504
41800	-115498	-115502	4.89224	0.06930485	0.01768255	0.05162229	0.01768255
41810	-115497	-115502	4.87706	0.07155823	0.01938459	0.05217364	0.01938459
41820	-115498	-115503	4.87556	0.07169358	0.01919171	0.05250187	0.01919171
41830	-115497	-115502	4.88653	0.0693209	0.01664158	0.05267932	0.01664158
41840	-115498	-115503	4.88742	0.07029248	0.0192374	0.05105508	0.0192374
41850	-115497	-115502	4.87841	0.07141174	0.02019657	0.05121517	0.02019657
41860	-115497	-115502	4.87843	0.07126195	0.01871037	0.05255158	0.01871037
41870	-115497	-115502	4.88595	0.06861423	0.01577239	0.05284184	0.01577239
41880	-115498	-115503	4.87378	0.06782642	0.01417877	0.05364765	0.01417877
41890	-115497	-115502	4.88103	0.06920792	0.01585312	0.0533548	0.01585312
41900	-115497	-115502	4.88	0.07122796	0.02000457	0.0512234	0.02000457
41910	-115497	-115502	4.88758	0.06909099	0.0164931	0.05259789	0.0164931
41920	-115500	-115505	4.86653	0.07277747	0.01988497	0.05289249	0.01988497
41930	-115497	-115502	4.88556	0.06861079	0.01572833	0.05288246	0.01572833
41940	-115498	-115503	4.88772	0.06832151	0.01567345	0.05264805	0.01567345
41950	-115497	-115502	4.88354	0.06931982	0.01625134	0.05306848	0.01625134
41960	-115498	-115502	4.87769	0.07147754	0.02039042	0.05108712	0.02039042
41970	-115499	-115504	4.87188	0.07084568	0.01669004	0.05415564	0.01669004
41980	-115499	-115504	4.89173	0.06971597	0.01914689	0.05056908	0.01914689
41990	-115498	-115502	4.88328	0.06849089	0.01539561	0.05309528	0.01539561
42000	-115498	-115503	4.87306	0.07203271	0.02057238	0.05146033	0.02057238
42010	-115498	-115503	4.87348	0.07186404	0.0210826	0.05078144	0.0210826
42020	-115499	-115504	4.86919	0.07246686	0.01967745	0.05278941	0.01967745
42030	-115498	-115503	4.87378	0.0687023	0.01478871	0.05391359	0.01478871
42040	-115497	-115502	4.87864	0.07135387	0.01922312	0.05213075	0.01922312
42050	-115497	-115502	4.88525	0.07027035	0.01803296	0.05223739	0.01803296
42060	-115497	-115502	4.88109	0.06986627	0.0166038	0.05326247	0.0166038
42070	-115497	-115502	4.87813	0.0714542	0.02012178	0.05133242	0.02012178
42080	-115498	-115503	4.87229	0.07206582	0.02091474	0.05115108	0.02091474
42090	-115497	-115502	4.88165	0.07098127	0.01907157	0.0519097	0.01907157
42100	-115497	-115502	4.88432	0.07054528	0.01852042	0.05202486	0.01852042
42110	-115497	-115502	4.88312	0.06996984	0.01703914	0.0529307	0.01703914
42120	-115497	-115502	4.88608	0.07024148	0.01820727	0.05203421	0.01820727
42130	-115498	-115502	4.8911	0.0688666	0.01671271	0.05215389	0.01671271
42140	-115498	-115502	4.87914	0.06861235	0.01513744	0.05347492	0.01513744
42150	-115498	-115503	4.86719	0.07258262	0.02140922	0.05117341	0.02140922
42160	-115498	-115503	4.8716	0.07222343	0.01986369	0.05235973	0.01986369
42170	-115499	-115504	4.87956	0.07103398	0.02101658	0.05001741	0.02101658
42180	-115497	-115502	4.8842	0.07043135	0.01814194	0.05228941	0.01814194
42190	-115497	-115502	4.88232	0.07069594	0.01828665	0.05240929	0.01828665
42200	-115497	-115502	4.88794	0.07020475	0.01898788	0.05121687	0.01898788
42210	-115497	-115502	4.88	0.07122381	0.0194483	0.05177551	0.0194483
42220	-115497	-115502	4.88375	0.07076856	0.01949933	0.05126923	0.01949933
42230	-115497	-115502	4.88693	0.07030592	0.01882796	0.05147796	0.01882796
42240	-115497	-115502	4.88347	0.06982399	0.0168803	0.0529437	0.0168803
42250	-115500	-115505	4.89594	0.06752944	0.01581287	0.05171657	0.01581287
42260	-115497	-115502	4.88284	0.06918441	0.01602208	0.05316234	0.01602208
42270	-115498	-115502	4.89068	0.06879228	0.01655042	0.05224186	0.01655042
42280	-115497	-115502	4.88145	0.06886208	0.01555988	0.0533022	0.01555988
42290	-115498	-115502	4.87788	0.07036726	0.01683562	0.05353164	0.01683562
42300	-115497	-115502	4.88206	0.07003364	0.01696929	0.05306435	0.01696929
42310	-115497	-115502	4.88549	0.07053433	0.01919588	0.05133845	0.01919588
42320	-115497	-115502	4.88365	0.07069428	0.0188029	0.05189138	0.0188029
42330	-115497	-115502	4.87935	0.0700793	0.01665036	0.05342894	0.01665036
42340	-115497	-115502	4.88779	0.06982255	0.01767387	0.05214868	0.01767387
42350	-115500	-115504	4.8625	0.06707116	0.01312716	0.05394401	0.01312716
42360	-115497	-115502	4.88252	0.06975621	0.01665333	0.05310287	0.01665333
42370	-115497	-115502	4.88381	0.07003549	0.01725823	0.05277725	0.01725823
42380	-115497	-115502	4.88015	0.07116687	0.01914033	0.05202655	0.01914033
42390	-115497	-115502	4.88398	0.07071826	0.01917931	0.05153896	0.01917931
42400	-115498	-115503	4.87566	0.0702217	0.01637271	0.05384899	0.01637271
42410	-115497	-115502	4.87944	0.07119081	0.01886274	0.05232807	0.01886274
42420	-115497	-115502	4.88587	0.06936027	0.01659935	0.05276091	0.01659935
42430	-115497	-115502	4.88229	0.0700555	0.01703617	0.05301933	0.01703617
42440	-115500	-115505	4.89878	0.06828037	0.01725761	0.05102276	0.01725761
42450	-115498	-115503	4.89251	0.06849266	0.01643581	0.05205684	0.01643581
42460	-115498	-115503	4.87141	0.0721637	0.02097394	0.05118976	0.02097394
42470	-115497	-115502	4.88277	0.07072115	0.0185166	0.05220456	0.0185166
42480	-115498	-115503	4.89005	0.06989756	0.01871465	0.05118291	0.01871465
42490	-115498	-115503	4.87198	0.07204112	0.02115245	0.05088868	0.02115245
42500	-115498	-115503	4.88478	0.07063537	0.01964525	0.05099012	0.01964525
42510	-115497	-115502	4.88436	0.06958947	0.01668825	0.05290122	0.01668825
42520	-115497	-115502	4.88454	0.07044338	0.01828087	0.05216251	0.01828087
42530	-115498	-115503	4.87486	0.06988489	0.0159178	0.05396709	0.0159178
42540	-115498	-115503	4.86941	0.07244157	0.02081712	0.05162445	0.02081712
42550	-115497	-115502	4.88391	0.07009063	0.0173691	0.05272154	0.0173691
42560	-115498	-115502	4.87755	0.06882786	0.0151837	0.05364416	0.0151837
42570	-115497	-115502	4.88661	0.07013596	0.01808637	0.05204959	0.01808637
42580	-115497	-115502	4.88262	0.06997911	0.01697511	0.053004	0.01697511
42590	-115497	-115502	4.88095	0.07073344	0.01800542	0.05272802	0.01800542
42600	-115497	-115502	4.87881	0.07138233	0.01982057	0.05156176	0.01982057
42610	-115497	-115502	4.88498	0.06909831	0.01617232	0.05292599	0.01617232
42620	-115497	-115502	4.88186	0.07049896	0.01771565	0.05278331	0.01771565
42630	-115497	-115502	4.88236	0.07080486	0.01864506	0.05215981	0.01864506
42640	-115498	-115503	4.87551	0.06847504	0.0147458	0.05372924	0.0147458
42650	-115497	-115502	4.88225	0.07071796	0.01832572	0.05239224	0.01832572
42660	-115497	-115502	4.87794	0.07123556	0.01846012	0.05277544	0.01846012
42670	-115497	-115502	4.87714	0.07157704	0.01966958	0.05190745	0.01966958
42680	-115498	-115502	4.88617	0.07045879	0.01938389	0.0510749	0.01938389
42690	-115499	-115504	4.86674	0.07278231	0.02045974	0.05232257	0.02045974
42700	-115497	-115502	4.8907	0.06951412	0.01773978	0.05177434	0.01773978
42710	-115499	-115504	4.86893	0.07216672	0.02185515	0.05031157	0.02185515
42720	-115497	-115502	4.88392	0.07050382	0.01825153	0.05225229	0.01825153
42730	-115499	-115504	4.86801	0.07263578	0.02009792	0.05253786	0.02009792
42740	-115497	-115502	4.8803	0.07110977	0.01893057	0.0521792	0.01893057
42750	-115499	-115504	4.86082	0.07299022	0.02243345	0.05055677	0.02243345
42760	-115498	-115503	4.8755	0.07076453	0.01706219	0.05370235	0.01706219
42770	-115497	-115502	4.88777	0.06961168	0.01727468	0.052337	0.01727468
42780	-115499	-115504	4.89418	0.0678324	0.01590972	0.05192268	0.01590972
42790	-115497	-115502	4.88689	0.07005078	0.01795494	0.05209584	0.01795494
42800	-115498	-115503	4.87608	0.06789023	0.01437194	0.0535183	0.01437194
42810	-115497	-115502	4.88677	0.06994474	0.01768806	0.05225668	0.01768806
42820	-115497	-115502	4.88951	0.06985839	0.0182766	0.05158179	0.0182766
42830	-115497	-115502	4.88649	0.06982798	0.01740391	0.05242406	0.01740391
42840	-115497	-115502	4.88823	0.07012803	0.01873022	0.05139782	0.01873022
42850	-115497	-115502	4.88503	0.06948064	0.016639	0.05284164	0.016639
42860	-115498	-115502	4.87764	0.06969421	0.01600383	0.05369038	0.01600383
42870	-115498	-115503	4.87405	0.06808373	0.01436627	0.05371745	0.01436627
42880	-115500	-115505	4.85822	0.0735049	0.0220277	0.0514772	0.0220277
42890	-115497	-115502	4.88565	0.06971277	0.01706014	0.05265263	0.01706014
42900	-115497	-115502	4.8855	0.06865414	0.01576479	0.05288935	0.01576479
42910	-115497	-115502	4.88359	0.07034021	0.0177741	0.05256612	0.0177741
42920	-115497	-115502	4.88759	0.06971654	0.01742495	0.05229159	0.01742495
42930	-115497	-115502	4.8776	0.07152924	0.01984467	0.05168457	0.01984467
42940	-115497	-115502	4.88457	0.07023325	0.01777655	0.0524567	0.01777655
42950	-115499	-115504	4.87015	0.07036787	0.01595253	0.05441534	0.01595253
42960	-115498	-115503	4.88632	0.0704369	0.01956573	0.05087117	0.01956573
42970	-115497	-115502	4.87906	0.06898794	0.01545353	0.0535344	0.01545353
42980	-115498	-115502	4.87706	0.06929577	0.01555301	0.05374276	0.01555301
42990	-115498	-115503	4.86998	0.07240402	0.02057236	0.05183166	0.02057236
43000	-115500	-115505	4.8632	0.07315676	0.02088933	0.05226744	0.02088933
43010	-115498	-115503	4.87681	0.06848496	0.01485077	0.05363419	0.01485077
43020	-115499	-115503	4.86744	0.07264003	0.0210463	0.05159372	0.0210463
43030	-115499	-115504	4.8786	0.06752756	0.01430157	0.053226	0.01430157
43040	-115497	-115502	4.87959	0.07125864	0.01932395	0.05193469	0.01932395
43050	-115499	-115504	4.88959	0.06748909	0.01512446	0.05236463	0.01512446
43060	-115497	-115502	4.88449	0.06890793	0.01591286	0.05299507	0.01591286
43070	-115497	-115502	4.88673	0.0699449	0.01767758	0.05226733	0.01767758
43080	-115497	-115502	4.88248	0.07019074	0.01728026	0.05291048	0.01728026
43090	-115497	-115502	4.88143	0.07106056	0.01965261	0.05140794	0.01965261
43100	-115497	-115502	4.88091	0.06939353	0.01603323	0.0533603	0.01603323
43110	-115502	-115507	4.85003	0.07431319	0.02255144	0.05176175	0.02255144
43120	-115498	-115503	4.86824	0.0724248	0.02147956	0.05094524	0.02147956
43130	-115498	-115503	4.87124	0.06851871	0.01447616	0.05404255	0.01447616
43140	-115498	-115503	4.88444	0.07066418	0.019875	0.05078918	0.019875
43150	-115497	-115502	4.88422	0.06911735	0.01610449	0.05301286	0.01610449
43160	-115499	-115504	4.89216	0.06964658	0.01890248	0.0507441	0.01890248
43170	-115499	-115504	4.8603	0.06810763	0.01356839	0.05453924	0.01356839
43180	-115498	-115503	4.87561	0.06810724	0.01448824	0.05361899	0.01448824
43190	-115497	-115502	4.88632	0.06902817	0.01625381	0.05277436	0.01625381
43200	-115497	-115502	4.88595	0.07048094	0.01926709	0.05121384	0.01926709
43210	-115497	-115502	4.87732	0.07155934	0.02004614	0.0515132	0.02004614
43220	-115498	-115503	4.87648	0.07160219	0.02056975	0.05103243	0.02056975
43230	-115498	-115503	4.87772	0.07145838	0.02047585	0.05098253	0.02047585
43240	-115498	-115503	4.89356	0.06918921	0.01778879	0.05140041	0.01778879
43250	-115497	-115502	4.88178	0.06936663	0.01609937	0.05326726	0.01609937
43260	-115497	-115502	4.89015	0.06900055	0.01674912	0.05225143	0.01674912
43270	-115497	-115502	4.88681	0.07000504	0.01782534	0.0521797	0.01782534
43280	-115497	-115502	4.88219	0.07094599	0.01928477	0.05166122	0.01928477
43290	-115497	-115502	4.87877	0.0711989	0.01862053	0.05257837	0.01862053
43300	-115498	-115503	4.89346	0.06921313	0.0178184	0.05139473	0.0178184
43310	-115498	-115503	4.875	0.07171649	0.01901487	0.05270162	0.01901487
43320	-115497	-115502	4.88605	0.0700361	0.01770762	0.05232848	0.01770762
43330	-115497	-115502	4.87897	0.06915127	0.01559534	0.05355594	0.01559534
43340	-115498	-115503	4.882	0.0678864	0.01479782	0.05308859	0.01479782
43350	-115498	-115502	4.87817	0.06881329	0.01522393	0.05358936	0.01522393
43360	-115498	-115503	4.87757	0.07039453	0.01682999	0.05356454	0.01682999
43370	-115497	-115502	4.88315	0.07071729	0.01865505	0.05206224	0.01865505
43380	-115499	-115504	4.85683	0.06799869	0.01333057	0.05466812	0.01333057
43390	-115497	-115502	4.88929	0.06968231	0.01774369	0.05193863	0.01774369
43400	-115498	-115502	4.89199	0.06913401	0.01728727	0.05184673	0.01728727
43410	-115498	-115503	4.86937	0.07225118	0.02154126	0.05070992	0.02154126
43420	-115500	-115505	4.89839	0.06815249	0.01694843	0.05120406	0.01694843
43430	-115500	-115505	4.88397	0.06720456	0.01446254	0.05274202	0.01446254
43440	-115497	-115502	4.88013	0.07095297	0.0183304	0.05262257	0.0183304
43450	-115497	-115502	4.88339	0.07008043	0.01725851	0.05282192	0.01725851
43460	-115497	-115502	4.88849	0.06937718	0.01702577	0.05235141	0.01702577
43470	-115499	-115504	4.89385	0.06804696	0.016097	0.05194996	0.016097
43480	-115499	-115504	4.87868	0.06743209	0.01424516	0.05318693	0.01424516
43490	-115498	-115503	4.87276	0.07200438	0.01922148	0.05278291	0.01922148
43500	-115498	-115503	4.87497	0.07180894	0.02048325	0.05132569	0.02048325
43510	-115498	-115503	4.88428	0.07069829	0.01971589	0.0509824	0.01971589
43520	-115499	-115504	4.8682	0.07229539	0.02180407	0.05049132	0.02180407
43530	-115499	-115503	4.8951	0.06860221	0.01701623	0.05158598	0.01701623
43540	-115497	-115502	4.87748	0.07153494	0.02011139	0.05142356	0.02011139
43550	-115499	-115504	4.87126	0.07033053	0.01602326	0.05430726	0.01602326
43560	-115498	-115503	4.87647	0.07120048	0.01799307	0.05320741	0.01799307
43570	-115497	-115502	4.87717	0.07158078	0.01992035	0.05166043	0.01992035
43580	-115497	-115502	4.88303	0.07076659	0.0187996	0.05196699	0.0187996
43590	-115497	-115502	4.88098	0.06875982	0.01542314	0.05333667	0.01542314
